lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,tip_dx,tip_dy,tip_dz,tip_disp_norm
3672,711,799,0.0038314617546266194,0.03895001003567104,-0.006724798614716976,0.039711538592259815
3672,711,899,0.0032876870480467724,0.03699015482501375,-0.005194398238611897,0.03749749609194828
3672,711,1011,0.002911158514797063,0.03536910047657498,-0.0041240692985924365,0.035727525243150066
3672,711,1136,0.002631212552057033,0.03397716659415169,-0.0033271518531373667,0.03424092680864049
3672,711,1278,0.0024095543688094634,0.032735250453246226,-0.0026983151487302015,0.032934533230863816
3672,711,1437,0.0022310627777248626,0.03162962771460743,-0.0021959835955258633,0.03178416798399213
3672,711,1616,0.0020828483621381233,0.03063089134035589,-0.0017843957907325292,0.030753436067248403
3672,711,1817,0.0019576221998240384,0.029725192588019315,-0.0014434561220779685,0.029824535614967194
3672,711,2043,0.0018498865698590439,0.02889861173105846,-0.0011578193118050306,0.02898089691266651
3672,711,2297,0.0017559186399121463,0.028141634831099584,-0.0009168804675222519,0.02821126603023466
3672,711,2583,0.001672831194204999,0.027445130530622842,-0.000712240292864208,0.02750528749680706
3672,711,2904,0.00159886020251912,0.026804921101283765,-0.000538293959671754,0.026857958030726502
3672,711,3265,0.0015323239913939968,0.026214389414615832,-0.00038967377770027234,0.026262027241794404
3672,711,3672,0.0014719611989659764,0.025668151148765105,-0.00026212611208376035,0.025711658119727497
3672,711,4129,0.0014171755753795978,0.025165085863575628,-0.00015296411581955383,0.025205422653732962
3672,711,4642,0.001367331974306274,0.02470222959717442,-5.9787397420740795e-05,0.024740115568290512
3672,711,5220,0.0013217388883402792,0.02427557868774916,2.0142131276434938e-05,0.024311542937861932
3672,711,5870,0.0012801421703529936,0.0238841649200718,8.824069759194586e-05,0.0239186095817925
3672,711,6600,0.0012422684143785223,0.023526758810762226,0.00014622542105580116,0.02355998711431956
3672,711,7421,0.001207650425244955,0.02320134168811448,0.00019742565158187286,0.023233588886914045
