lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,total_twist_deg,twist_0_1_deg,twist_1_2_deg
300,382,10000,11.424356301400755,4.341265448288954,7.083090853111799
300,431,300,124.1542109575857,58.260297294926495,65.89391366265919
300,431,338,122.39877479857154,57.50042676784333,64.89834803072822
300,431,382,119.87807730901723,56.62248271576574,63.25559459325149
300,431,431,116.9353367266976,55.67353309955986,61.26180362713775
300,431,486,113.97759232316191,54.718946246600815,59.2586460765611
300,431,549,110.92386813895533,53.72329247450563,57.20057566444971
300,431,619,107.30051779853758,52.72148076686892,54.57903703166867
300,431,699,103.26714633906991,51.77289110908111,51.49425522998881
300,431,789,114.77755141350195,55.50086921187586,59.2766822016261
300,431,890,112.65436554081437,54.65961618262113,57.99474935819323
300,431,1005,110.29041025571516,53.734765037302196,56.55564521841296
300,431,1134,108.28161716554592,52.97197989176427,55.30963727378166
300,431,1280,89.31207985647991,46.45154309077826,42.86053676570165
300,431,1444,80.19820290453187,41.72573435495666,38.472468549575204
300,431,1630,73.37408514732928,37.670460881726854,35.703624265602436
300,431,1839,61.64885401401073,29.95221536208655,31.69663865192417
300,431,2076,53.71180689771566,25.067583259308385,28.644223638407276
300,431,2343,46.648807870434204,21.359580726605465,25.289227143828743
300,431,2644,39.43066324467755,18.37895511331147,21.05170813136608
300,431,2984,33.92588800851699,15.930379992455457,17.99550801606154
300,431,3368,29.833483490446007,13.886358646755216,15.947124843690787
300,431,3800,26.307186175948953,12.142303716730689,14.164882459218264
300,431,4289,23.24898105286711,10.63643746422233,12.612543588644778
300,431,4840,20.62867782972535,9.335670818073408,11.293007011651943
300,431,5463,18.360208446059662,8.203281342025402,10.156927104034262
300,431,6165,16.394143456784935,7.217246017647004,9.17689743913793
300,431,6957,14.68315647830564,6.355026317541188,8.328130160764452
300,431,7851,13.189301489208647,5.599148442704851,7.590153046503795
300,431,8861,11.881873310549693,4.935130928972103,6.946742381577591
300,431,10000,10.738315140227588,4.352269001396435,6.386046138831152
300,486,300,120.24004344800005,56.92346271588478,63.31658073211527
300,486,338,118.53454758031339,56.22535985124628,62.309187729067105
300,486,382,116.02759713281006,55.3690336860645,60.65856344674557
300,486,431,113.431638565271,54.479616189370894,58.952022375900114
300,486,486,110.88128122219274,53.60564218789466,57.27563903429809
300,486,549,107.97618504259766,52.68288896535473,55.29329607724294
300,486,619,104.42262982283975,51.84669430273251,52.57593552010725
300,486,699,100.90265895521422,51.001247247085736,49.90141170812848
300,486,789,113.48493777534108,54.957982261633425,58.52695551370766
300,486,890,111.39155025367904,54.13014203623583,57.26140821744322
300,486,1005,109.44996279559123,53.38116819271827,56.06879460287298
300,486,1134,108.13165822630464,52.88012277816559,55.25153544813904
300,486,1280,86.45675350137857,46.388452612861975,40.0683008885166
300,486,1444,79.42244864655999,41.11289820662058,38.30955043993941
300,486,1630,72.45017796340711,36.843239557477574,35.60693840592953
300,486,1839,61.368740219705266,29.808438467196922,31.560301752508344
300,486,2076,52.603654038016174,24.954045026167353,27.649609011848817
300,486,2343,44.43508462924487,21.285444103818588,23.14964052542628
300,486,2644,38.34580631890798,18.34498100425126,20.00082531465673
300,486,2984,33.34678291292358,15.924417020188269,17.422365892735307
300,486,3368,29.207651305711586,13.883283349289268,15.324367956422316
300,486,3800,25.707082700867897,12.146251068124295,13.560831632743602
300,486,4289,22.69739163696218,10.645637522887467,12.051754114074715
300,486,4840,20.105221855513687,9.347402158546801,10.757819696966889
300,486,5463,17.852691996347012,8.215558358102859,9.637133638244151
300,486,6165,15.894907305880228,7.22913648632126,8.665770819558967
300,486,6957,14.186348829284913,6.366132445649022,7.82021638363589
300,486,7851,12.691622450432737,5.609370332115807,7.082252118316931
300,486,8861,11.381083886649812,4.944405882021451,6.4366780046283605
300,486,10000,10.232799038448798,4.360556098197636,5.872242940251161
300,549,300,116.57698125615859,55.62950283600094,60.94747842015765
300,549,338,114.76376950753587,54.940642618865176,59.82312688867069
300,549,382,112.51545311299093,54.135325174011754,58.38012793897918
300,549,431,110.29466971470156,53.32338041755143,56.971289297150115
300,549,486,107.91379825916566,52.51451835027185,55.39927990889381
